28508	6	33269
6740	7	13692
22111	1	34657
9109	1	35104
5992	1	38603
788	6	39075
29540	6	18231
20128	1	18559
3542	6	19267
29573	1	9496
26136	1	29770
24205	7	25266
26352	7	22799
13309	1	9523
5462	7	28888
24497	1	27473
29347	7	13099
32517	6	9546
30189	7	28794
5117	6	34810
24388	6	32028
10500	2	30713
15424	6	17636
3015	6	36669
10384	1	36297
2407	4	31025
18023	6	34789
21986	6	36378
12373	2	6535
28676	1	33024
26528	1	36292
8683	6	10470
6464	1	26853
25660	2	30573
11817	6	36414
21452	5	14454
21150	5	7925
39597	7	20625
21672	6	6767
4161	1	19232
3617	7	16693
2475	6	8717
35033	1	6335
37358	7	15168
9193	5	28186
32013	1	19028
19009	2	4506
11056	6	30297
1177	1	40006
12097	6	37462
1592	1	14924
24590	4	19025
31876	1	9709
20617	6	28704
23401	6	21735
32727	1	19876
29466	1	26581
20659	1	17615
23593	1	9938
8069	2	7751
34760	6	28344
8015	6	31076
15601	1	3366
35658	7	33952
11032	1	12337
955	1	12678
31131	1	33819
39341	6	30122
21069	1	26705
18726	6	5834
32179	1	14219
28275	7	21216
19556	6	17734
24012	1	166
2891	6	21878
32388	6	2499
2535	1	17530
11566	4	32311
39813	1	17005
15531	10	1285
81	1	15113
39756	5	5413
25075	1	17270
23075	1	38982
5601	10	32108
4214	6	18227
34851	2	30144
20360	1	22550
29518	6	30000
39614	6	25296
25104	1	4787
24341	7	36144
7332	1	35272
6220	6	34879
14324	7	15059
5489	1	4507
10393	1	26249
7563	1	9578
35170	6	25701
525	1	18449
3181	6	19092
34671	7	15966
7306	6	18896
10206	1	4969
15778	10	40031
909	6	4834
31690	1	33882
14535	1	16341
6344	3	9668
6820	10	922
23169	5	599
38974	6	32510
38605	6	4723
16181	4	32079
2136	0	831
8227	0	39156
9184	7	26174
23625	7	25303
17054	1	24833
37732	6	39716
13603	0	39413
20310	1	34604
19917	1	18755
24937	6	32388
20101	2	10434
24356	1	4575
1912	1	17010
31394	1	14924
29511	5	16223
5361	10	34194
13655	6	22542
24581	6	17778
35992	7	17938
29650	1	30975
34614	6	20424
39541	1	33780
33164	6	16868
26631	0	33634
6224	6	4795
25013	6	13728
37567	1	23396
5105	6	39392
8037	5	5413
4585	6	12697
38173	6	32691
12642	1	22071
26744	6	15510
12184	1	24547
24003	1	16776
39341	6	1416
2775	6	28954
31922	6	31667
5172	1	8148
2682	1	23049
28893	7	28360
2564	6	1063
35827	2	11214
32318	6	17817
2810	1	12344
19220	1	39482
14613	1	7569
12569	10	8126
38192	6	18477
14430	1	22373
34708	6	34973
26628	1	14924
27777	1	2174
9712	6	154
6344	3	24981
26027	1	10166
25349	7	1245
16743	6	1001
17388	1	3576
31765	6	6445
2995	6	30994
10180	1	18837
33390	6	5438
4884	7	3072
23351	1	11518
15651	10	36572
15494	1	8759
37852	6	37184
28701	1	32874
35968	1	9483
22210	1	22061
16168	1	5830
14469	1	14069
5529	6	25474
37492	6	40341
39556	6	3179
35978	6	19565
15243	1	29115
10444	10	950
26149	2	16217
35498	1	34105
31702	1	12729
25807	1	37296
26564	2	6535
25279	6	18630
9027	1	33525
29634	6	27118
14305	1	19866
22647	1	6514
28165	1	12975
1806	1	4328
153	1	39824
39573	7	14746
14610	1	11566
24683	1	31493
39366	6	19557
39243	1	39233
16401	4	15070
21292	1	16985
10735	1	10565
23904	6	17977
20839	6	5404
31908	1	3649
18173	2	34157
28505	7	19758
12556	7	6544
26262	5	39706
14334	6	16052
2633	6	31884
39842	1	24277
25325	1	10945
27598	1	4336
20808	1	20633
21622	1	17744
28269	1	22142
21922	10	22452
12113	1	2174
5749	1	388
3267	1	4628
38345	1	14197
22582	7	39069
15995	6	14433
13345	6	29100
23325	6	2845
26697	1	14083
38250	1	22551
28483	6	18961
34976	7	19996
29326	4	22656
15886	1	23049
28209	1	5401
26390	1	25796
34864	7	39005
615	6	8493
14419	7	3517
26722	7	19354
12959	6	9735
6595	1	25739
29100	6	13085
39605	1	39619
19742	6	15842
11927	7	7609
29547	6	21318
15531	10	15997
37330	7	1825
677	1	8782
26282	10	3539
19150	6	10245
13600	6	13628
4641	6	29529
3350	7	16547
28347	5	33712
5618	6	8811
28057	1	9114
15042	1	26281
39606	6	30227
22975	1	8782
39827	7	37026
36782	6	10234
25349	7	11152
4750	1	14775
10223	1	26270
7815	6	4239
2159	6	39632
10629	1	36340
35957	1	26216
6180	6	8036
15488	6	27502
7076	10	11999
37956	10	35952
10427	1	26246
33036	7	26528
15567	6	28881
33531	6	25469
12579	6	32725
8224	1	24518
20273	6	12876
1724	6	5043
24783	1	21598
34201	6	7121
12704	7	5058
32998	6	2862
36477	4	36330
16300	1	22201
25404	1	5655
29143	7	6322
6561	1	35347
23055	1	20699
36419	1	8629
36885	6	34351
1767	6	34067
28872	5	18773
34864	7	29925
29864	1	37448
38370	1	14365
31247	1	40328
30814	6	1630
20990	6	37254
39205	6	4563
40084	8	24772
40064	0	29734
33498	1	12817
15739	6	26271
10746	10	2828
1544	6	39725
8155	1	27219
26511	4	17350
12569	1	12884
14410	1	15671
5857	1	18295
2442	10	25422
23876	6	857
14106	1	8101
29795	1	19876
24212	1	5771
20366	0	12677
6329	1	4226
10070	6	36432
24821	6	13257
11379	7	12473
12474	1	34585
21516	6	38330
27778	6	25771
18081	6	15823
5223	1	34288
38053	1	30188
9288	6	5903
26447	1	33695
5330	10	25064
26544	6	30465
14187	6	16348
31716	2	34541
24903	1	24278
31044	7	31278
16377	0	33103
21856	6	9545
32898	6	20732
30992	1	39883
35652	6	8656
19644	1	34863
14670	6	3958
30310	2	11597
14448	1	24925
32220	7	37818
31557	1	7661
39564	6	36020
19494	6	37906
15665	1	22396
31782	1	25593
22386	1	29613
40484	1	9659
7461	4	12009
20647	1	3687
10157	6	29752
19001	1	18177
30095	6	26914
1576	1	693
15515	1	28379
12233	1	2534
32857	6	6898
21764	1	21852
20242	1	26932
29372	10	11823
24045	6	15711
40225	1	8183
27475	1	24634
17818	1	12440
36359	10	37511
24727	6	38545
32464	10	31237
8185	1	17644
19928	6	9874
749	1	29105
30877	7	7403
3778	6	36870
8027	6	2310
19555	1	14501
22478	0	18812
5163	6	28458
33423	1	15482
4738	1	28462
24003	2	38004
6893	6	13268
656	1	25652
36407	6	16499
10109	1	10587
9741	1	5916
8887	1	15814
13925	0	39130
18403	6	23889
9117	5	5413
32983	1	13726
28338	8	6487
18518	1	34089
35188	7	8985
22696	6	8522
11602	4	7107
11386	6	5984
27527	6	9956
684	1	3354
34094	6	11561
34979	6	2463
27995	0	37209
27092	1	8498
2203	6	15918
7125	1	5764
10590	6	23696
34471	6	31147
10041	1	11741
37725	10	8734
20825	1	2367
32419	1	25524
72	6	2777
7542	1	39370
6930	5	28943
37859	6	33489
4826	6	432
16526	6	30217
27633	6	24405
37457	6	7616
19180	7	1324
17313	1	33349
33375	6	24348
29300	2	34157
20079	1	13472
18859	6	23548
32859	1	31546
6198	1	30642
7751	6	29088
35192	6	31039
14204	6	33051
6173	6	9538
803	10	23813
26490	1	27521
34996	6	37319
16936	1	23214
35501	1	17491
20276	1	8183
297	1	1361
33606	6	33768
27438	6	39799
37552	1	1306
17841	1	19805
21779	3	19946
4916	10	32487
33599	6	3193
2087	4	8316
21779	10	27244
17837	1	35241
4576	1	21220
1362	6	1257
39833	1	16528
18267	6	4178
21573	2	17092
36001	1	5708
13626	6	833
32516	6	10814
15049	10	19596
14687	7	25672
13963	1	15669
38643	0	13422
25067	1	35444
1192	6	30085
17375	2	9813
15502	1	38288
2021	6	7773
30617	1	7932
4013	1	11068
7445	1	12786
9781	1	11068
38534	6	3984
30726	1	5916
30023	6	33386
8856	1	3252
16366	2	25804
21064	6	16669
39956	1	16939
27573	1	4581
15564	1	24547
35642	6	19506
14985	1	35444
2655	7	24883
29804	6	40463
2448	1	29324
9278	1	24833
11089	7	892
24873	1	1235
32383	6	2795
25042	1	17530
11658	1	12453
28203	6	18666
35578	1	22563
19268	6	22260
17998	1	1890
17259	6	20339
10585	6	19990
6678	6	15796
30831	6	13260
1772	10	39930
11450	6	27443
25031	7	25727
31843	10	13449
6035	6	39352
15568	1	14312
35677	1	24620
1948	1	6240
11089	1	33304
35012	10	18371
20078	6	17708
4491	1	35444
10238	5	25561
38106	1	9709
12887	6	2384
24638	6	35820
15962	1	31544
3792	10	33999
28531	5	5413
960	1	12905
24296	7	32785
355	2	9813
16255	6	35416
12274	6	26293
24788	1	8742
22991	10	15186
8547	10	7448
34092	1	25469
28399	1	28151
11338	1	8782
9711	6	35614
34990	1	13712
12756	6	40512
6949	1	5670
167	1	1138
34864	7	40055
25076	1	11327
22493	1	38436
37153	6	26655
15635	6	17809
30839	1	10125
18764	1	22690
26508	1	29359
35623	7	7055
27702	1	15851
15671	1	32008
20936	1	14319
38587	1	31634
23791	1	6250
38742	1	13097
484	10	28402
34935	1	3864
40000	1	14953
24512	6	7159
32138	6	28000
24077	1	36239
34081	10	18084
19958	1	38964
3435	1	5916
10637	6	4790
5437	1	834
15813	6	870
32099	6	24849
16831	1	11566
2197	1	20046
19388	6	9792
38088	1	12623
14038	6	16105
3278	5	28943
19044	5	25561
33883	7	17531
29283	1	11312
34763	6	16092
5966	1	28151
3624	6	5174
4967	1	24096
1875	1	35627
2568	6	29734
12841	5	31283
24990	6	13728
20915	1	13822
13004	1	17530
5152	6	29457
21391	6	14723
10484	6	4779
18975	7	19708
23236	6	8493
18902	1	8782
7005	1	2627
26461	1	28332
26208	1	3167
16885	6	39963
12843	1	38963
17410	6	26592
30583	6	25238
24309	1	14323
22883	1	37878
39370	6	35559
37897	6	27664
14398	0	39642
7173	1	7175
21064	1	24219
8431	4	31772
24523	1	15019
36522	6	9258
17076	1	25091
12864	10	36412
13419	1	23378
6942	5	37970
9345	6	6248
2449	1	15814
18862	1	24833
33359	1	20991
3102	1	8166
36750	1	17530
9147	1	16366
2114	6	28251
21652	1	3696
6614	6	17867
37567	1	25740
4292	7	5940
26551	0	38271
5594	7	25367
32237	6	17759
23196	1	30803
14894	10	10330
2293	1	9070
28323	7	27591
27569	2	24371
37016	1	28598
10525	10	6975
12976	6	31655
3642	6	2355
6344	3	40397
11317	6	11616
33468	1	28732
31232	10	35884
40287	6	120
30432	1	11563
20830	7	39098
35353	1	34604
29673	1	23492
10698	6	25764
34706	1	3321
13172	6	15514
2540	6	26789
38168	1	37603
12106	6	24910
29406	1	15717
23002	1	320
31032	6	14408
12182	6	29287
34238	1	2959
13789	1	25114
10268	1	30815
11605	6	31429
40147	1	12808
5827	1	39067
38769	6	38422
8671	5	24178
16919	5	599
16521	1	18837
32336	1	320
39361	6	6760
4999	1	13890
28537	1	6981
33745	1	34714
36587	1	33463
29350	6	21695
25106	1	14312
17602	1	8348
18413	5	834
23492	6	10753
3775	6	26141
12217	1	21896
31772	6	14518
7387	7	27912
6900	7	12384
37725	10	23192
38853	6	5753
811	1	37296
38297	5	14454
19024	6	16300
19311	1	23049
23910	1	37793
6906	1	5490
11293	1	14054
17962	6	2489
32410	1	34751
21628	6	38906
22458	6	6279
11696	6	32123
39091	1	15718
38806	1	10565
27980	7	35906
35874	1	33783
20108	1	15525
37771	1	6044
4391	1	2542
10836	10	7908
28848	8	7042
16406	1	38453
4787	6	24148
16155	6	38200
6253	1	5618
6157	10	3534
38797	1	39422
14505	6	31290
20299	5	13807
15428	10	2656
410	1	17530
30512	10	514
18240	6	1715
4806	1	17260
33053	1	16635
27304	1	951
38040	2	16217
38044	10	34253
1406	1	16359
4466	1	30021
23971	6	14421
10755	1	4240
39812	6	7564
12562	6	6040
20757	2	30713
34062	1	13803
34357	1	33100
33774	1	4279
8099	6	8251
22312	1	3379
10361	10	18797
30610	1	35695
2764	1	26270
21594	7	22338
9728	1	13278
11477	10	6079
30612	3	20156
9807	0	9166
11367	6	22404
6188	1	25495
39920	1	30102
5512	1	29091
34928	6	34207
6136	10	1586
33641	1	9952
32240	1	38476
22383	7	38968
11679	6	16007
28338	8	29861
31761	6	13133
33615	7	24833
14511	6	32187
15862	6	1764
1621	6	24174
32743	2	17092
31333	6	30217
30680	1	11632
5668	6	38073
27033	6	36817
10819	10	18437
33069	1	29370
40338	6	10882
29238	7	29890
24035	6	39446
19289	0	16581
39346	10	3569
9002	1	28037
21013	1	13223
8906	5	25561
14185	7	38223
11401	6	27927
38757	6	35679
2675	1	4553
25460	2	18762
2144	6	27502
11294	7	33412
14818	4	1304
3878	10	12923
1377	6	859
5013	0	526
14190	6	18307
18635	6	9669
38731	1	31700
17082	1	39873
32520	6	16612
24434	6	18743
37754	2	12416
29391	1	2959
13540	1	23987
28344	6	34760
30768	6	22056
35150	6	3807
22520	10	22113
4072	5	5413
26771	1	5907
13502	4	12810
12285	6	19008
20209	1	14994
28812	6	32869
28841	1	38879
12641	5	11967
15774	6	23353
33713	6	10092
1140	1	18773
26751	6	39168
7622	1	15814
35033	6	20720
16047	6	38408
20988	6	4517
16450	10	39253
37106	6	5069
6083	6	29820
39526	1	3747
33310	6	11809
29976	7	10607
8950	1	14518
29607	1	31226
25156	6	19139
37948	6	37264
3682	1	3071
9959	6	2935
615	10	35127
35529	1	29785
4841	6	36285
34632	6	17269
1432	1	12623
5703	6	30175
24074	1	9183
33493	1	32461
31646	1	18177
38595	6	34138
23727	1	34714
32395	7	10262
20930	6	2897
16767	1	1948
3742	1	34714
688	6	4062
11143	1	11462
39001	5	28311
24672	1	20955
21812	1	310
7716	10	30490
39586	10	26980
5603	1	40318
24215	1	15384
24176	6	32489
38536	7	18031
11931	5	22273
10791	1	14026
18882	5	24785
33284	6	9065
28047	6	33027
20775	1	32802
39597	1	38982
20978	1	24195
280	7	26351
14399	6	28126
9199	1	33634
1863	1	9968
5553	1	11172
13611	7	15143
6099	1	33211
28660	1	29879
30192	7	14769
2464	6	38987
18632	1	3903
22220	1	23532
18236	6	22543
10006	7	8615
23998	6	30163
17596	1	10974
37738	6	6127
36466	6	31872
22055	5	5413
32362	1	25231
7670	5	15775
13217	3	18950
8115	10	15207
6785	6	32207
15867	6	35706
9891	10	1206
1296	6	28203
25178	2	34157
25366	2	38825
39407	6	14851
13563	1	38156
9854	1	16619
2884	6	35517
29556	6	5820
22991	5	599
31415	4	24252
21148	10	23107
25454	6	16805
28187	6	19898
16720	6	31785
39008	1	5199
10152	1	36557
1433	1	29205
21521	1	34575
20727	7	25575
6488	6	34384
30025	7	36956
20187	6	34744
16053	6	8549
35319	1	37673
37497	6	10009
10761	6	25679
33743	6	26769
7403	7	13015
9360	1	26594
28982	6	29466
20581	1	18837
39375	0	20665
21029	1	13807
10761	1	9546
24290	6	29709
8013	1	5160
24339	6	19015
21519	6	35432
26749	1	26995
3969	6	17814
18658	1	22210
17289	1	23085
29806	1	36407
27557	1	12719
17055	1	18091
3920	10	40284
4305	6	32483
6344	3	12671
17896	10	9421
4836	1	5160
36286	6	39590
35911	5	5413
2977	1	35650
23433	1	6468
10166	1	15473
27827	1	10277
33485	10	2428
24957	6	22723
17167	1	23699
38157	1	2113
15398	6	38130
38287	1	12673
40346	7	31408
24720	6	32133
35554	7	26723
1683	6	11610
29212	6	37849
34771	10	40028
27127	1	23549
4645	1	15496
22808	6	3306
2686	6	15714
38263	1	11323
16113	10	31229
35658	7	513
2827	6	17361
25036	5	26141
15003	7	14411
37725	10	7210
38558	1	30865
18798	10	19168
27383	1	25276
39119	1	30440
23288	2	16217
14501	6	35085
2222	1	22550
10747	7	37865
5954	1	24833
10506	6	9880
21443	10	18828
13768	1	33548
10746	10	6983
35621	6	11209
13253	1	14557
35060	1	14455
33477	1	29770
24257	6	4019
34775	6	4386
5735	1	12728
34522	1	25593
10660	6	11457
30939	1	27560
31651	6	28454
17931	1	7736
13122	1	320
29655	6	9654
27503	7	26816
2739	1	4183
8531	1	5916
4039	1	231
5320	7	6212
30534	7	2283
39785	1	3685
35935	1	17744
773	5	25091
26570	7	25557
38383	6	27856
12677	1	16239
9824	7	6044
20890	1	24999
33010	1	34714
2820	10	37860
18355	1	19017
9088	6	40392
19830	10	27368
4025	1	12750
25908	1	11727
35022	6	1295
31287	5	31283
36576	10	5179
6839	4	3046
30863	1	14970
27134	1	30573
33140	1	31408
15763	1	31303
34499	1	35741
23680	1	4661
8441	4	32984
6859	1	24277
15017	6	37674
14586	1	4631
31955	2	21322
34315	1	1907
34934	6	4620
17970	6	5947
37605	6	5598
23086	1	27967
5316	1	38982
14579	10	28991
3677	10	36308
37548	5	29757
4057	1	2276
35615	7	11067
27253	1	32296
15771	6	39306
4307	7	7398
19847	1	27738
27897	6	10011
13585	6	24791
22582	7	40481
6778	1	21852
33204	5	9765
14325	1	22769
29768	2	27775
14997	6	29793
29861	1	37130
34860	7	33237
37721	6	29411
6777	1	32826
37492	10	29633
25880	1	30721
12011	2	34157
7387	1	24277
15700	1	35997
16723	6	17018
26821	1	36640
23225	1	24542
8477	1	18774
33430	1	13139
4393	0	5285
16748	6	24661
18742	1	2137
26077	1	23392
18091	1	20479
6125	6	34389
1679	1	38365
8273	6	33595
6757	1	15031
14752	1	23461
25155	7	24615
9628	5	13807
30782	6	13254
5928	1	9632
7419	1	22183
29820	6	11054
17243	1	13726
38885	1	17530
20761	1	12464
1318	6	9927
19576	1	5724
34164	1	30803
2331	1	4562
13019	1	19658
39229	6	32295
19759	6	652
22690	6	10002
34631	6	35319
2867	7	4919
21943	7	20582
9683	1	34843
16181	6	37821
11754	7	35638
37395	1	40297
15412	7	35169
984	6	836
4057	6	14915
35557	1	11422
35267	10	3012
2021	6	27327
1680	6	13509
27486	1	25522
38555	4	10566
27547	6	14001
39865	3	1103
27379	1	39209
8227	1	30680
9425	6	16517
8485	5	599
2328	1	21401
13910	6	27349
18816	7	15761
16770	7	20117
26385	1	23049
30010	1	38334
22757	1	28382
32099	6	29329
18177	10	4483
27762	1	30402
7822	1	27206
27929	3	20950
11751	1	37388
33780	1	35444
31207	0	35071
5368	1	21319
17024	6	16174
25655	1	8183
10845	1	17587
19454	7	7474
32587	1	6913
29765	1	30369
16366	1	28976
12865	1	34714
39818	1	2174
9991	6	36451
23007	1	21235
8499	5	5413
26661	5	17810
27639	7	9252
18653	7	10379
7440	10	35908
16858	6	36275
26911	6	22376
30428	0	31800
21038	6	34742
6344	3	11587
9842	1	1306
11754	7	33930
15843	6	16274
29163	7	36063
24409	1	4719
27337	1	34657
7473	1	6845
11536	1	2959
32177	2	34157
22353	1	30210
34665	1	12629
8493	6	25086
14567	6	15633
4444	1	39579
22998	6	13966
954	10	13564
779	1	1990
35574	6	39538
12163	1	1228
19000	7	35307
39295	6	24912
1190	1	485
4006	6	31280
38482	6	37189
21715	0	23207
39802	1	33877
32348	6	6556
12179	1	32048
34490	2	5266
27122	6	40210
17686	1	11355
25243	2	24441
2489	6	17962
32531	6	34273
25506	6	25515
27858	6	31049
6371	6	26715
11778	1	24096
31433	1	11566
36849	6	31831
36759	7	39167
19510	6	6387
2793	7	32969
14708	6	39915
20414	6	23109
29678	6	6373
20583	6	9246
31324	1	35844
14568	6	17448
10054	7	6971
11303	10	11534
8536	6	322
3234	1	34288
38918	1	30629
17919	1	2534
19970	6	16937
5378	6	27942
40023	6	26928
8537	1	5780
21561	6	12044
35771	6	30275
34491	1	10354
20821	6	10085
30160	1	4947
1016	10	26646
35812	1	31000
10112	7	328
27205	10	33675
8803	6	19298
24697	0	25964
24572	6	15634
13324	1	10188
6088	1	10606
17381	1	15802
32415	6	2064
40531	6	2796
39794	7	12942
19456	1	18177
17374	1	22895
2607	10	20069
23134	1	17492
22843	2	38727
31241	1	30037
2211	6	26074
5525	1	10310
13208	1	4063
28083	1	34153
32361	1	28803
32627	1	11124
31071	1	31999
7022	6	13294
37453	7	34504
30534	7	33852
5123	1	5916
16288	6	8675
15324	1	17069
7967	1	12611
17429	2	24500
34304	6	11616
19808	6	10475
39682	2	28088
30898	1	31737
15438	6	1392
3617	7	4769
37786	7	39217
27529	1	25799
11453	1	13208
19486	6	14153
35204	1	3224
31954	1	5916
2114	6	5340
202	1	20072
3675	1	19898
32592	2	30713
40394	5	25561
32497	1	26929
27548	1	4044
29977	1	12058
11640	5	40395
16213	6	3823
815	1	12886
21125	6	31053
26265	7	8926
33662	1	34280
23107	5	3770
8062	6	32388
3443	8	37045
3126	1	34604
38364	6	11840
26775	1	28726
12148	1	2772
24127	6	37943
28075	10	33142
23214	1	921
15122	4	34299
6015	1	16857
25349	7	10527
15778	10	39150
23685	2	17092
6395	6	40395
2829	7	11779
39467	6	39314
25259	1	25478
916	6	10829
36480	1	32818
33060	6	29762
13662	6	717
4016	6	17836
20925	6	7406
13294	1	26109
3143	1	6264
35071	0	31207
22208	1	30209
20254	6	18088
27661	1	24335
10281	1	5465
28910	7	25544
34070	1	19657
17413	1	9496
20987	1	14091
7708	6	4520
11056	6	4519
3179	1	11678
5448	6	25865
37886	1	6769
35587	1	1753
14383	5	25585
31572	10	8338
31281	1	4710
37554	1	35444
8607	7	15844
18754	1	33731
26607	6	22966
9944	6	1860
35982	1	15663
15011	1	13726
29778	1	2952
34337	2	30713
3022	1	9059
6835	1	17973
5056	1	38564
5348	1	322
22664	1	7750
7890	1	24210
31570	7	30528
39406	6	13033
14743	1	14365
5174	1	14312
26463	1	25618
34302	6	21309
33968	1	32037
32149	6	17117
28493	6	1063
24559	6	17851
13079	6	2410
22397	2	30144
39870	1	14160
2623	6	33554
38020	6	20608
36473	10	34428
12548	6	37380
16264	1	2310
28850	6	20942
7313	6	21776
35412	6	18821
37842	6	7107
28035	1	26086
39948	1	82
38943	1	13284
11365	10	14701
24665	1	5916
36624	1	26924
14223	1	14843
10726	6	39937
11097	7	38440
21735	1	36614
11566	6	354
236	6	10800
3298	6	4612
31711	1	24833
13260	6	30831
13007	6	32315
10709	6	8190
142	1	35960
5276	1	14323
23585	6	6404
25548	1	35105
18254	6	8527
25936	1	1111
20720	1	3597
9189	6	31319
15374	1	33221
12029	1	5916
23658	6	3013
31142	6	26736
5482	5	25200
32294	1	22272
5329	6	24124
1851	1	4279
712	6	38419
10092	6	7858
5848	10	39089
28391	1	33600
23665	1	14508
14757	2	11214
5310	0	23087
7257	1	35022
39749	6	35646
3457	6	30737
13481	6	26520
9425	6	6731
22960	1	27191
25388	1	20265
30912	4	11619
30966	1	11068
3265	1	22272
18214	2	21322
10333	1	39465
4147	1	37235
11340	6	26022
27213	6	9780
36407	6	12697
5034	1	14956
822	0	27940
33698	1	17391
21502	1	18819
33530	1	322
14077	5	25556
32218	1	17840
19590	1	29100
993	1	15773
9090	1	35444
39915	6	11589
34347	7	17821
37121	6	12885
877	6	14277
39395	1	28054
13141	6	15103
8874	6	9931
26570	7	31781
6344	3	22633
9668	1	8858
40120	1	25353
7076	10	11997
18922	2	36625
6136	7	15709
29457	1	24816
20736	1	26769
32162	1	11426
6367	1	31980
27119	6	21927
40286	10	12827
3664	1	35444
4391	10	34854
22621	6	14154
2581	6	5399
6602	6	25376
6449	3	11254
34575	6	8349
17254	7	21460
37807	1	30629
6344	3	39270
14999	6	2489
24887	1	18589
39192	6	18070
27708	1	26969
28192	10	12090
1182	1	35444
11681	7	4017
34955	7	31034
3649	6	35933
12741	10	17624
39792	6	40451
33244	6	33400
7066	6	10077
23846	1	34330
26699	6	18301
14481	1	40344
10052	6	14776
33652	6	1191
30612	3	39671
19941	7	32829
33708	6	35976
37375	6	39338
6714	6	32538
14456	1	322
38514	1	9567
29616	1	3665
20101	1	18820
14958	6	8476
17180	6	1242
12349	1	14859
8650	5	37970
34763	6	21123
21226	6	18971
8607	7	18809
13463	6	37263
163	5	40395
14212	1	1519
38583	7	39219
32865	6	40461
14862	0	10454
21513	1	27124
5611	6	6432
31283	1	725
31787	6	15959
4712	6	20936
36210	1	2174
19641	6	40129
12414	1	16853
8234	4	16992
37058	1	11243
27947	6	4463
30638	6	35428
8704	1	5884
23938	10	35774
19147	1	35603
6924	6	6176
17052	5	26141
38234	5	40395
9696	1	15126
32194	6	19450
6912	7	7551
27916	1	24081
21883	6	12350
1751	1	9642
29904	1	11355
31139	5	5413
4813	1	3120
20043	6	16436
17247	1	26270
4474	7	15328
37474	6	20544
7767	1	3633
6336	1	3323
23728	6	21043
39680	1	26649
38730	2	7751
4836	7	36544
22165	1	320
32458	1	34883
7597	1	14994
28972	7	11777
25520	1	7311
15050	1	12594
16308	1	31793
22411	6	1385
8418	6	20186
1102	6	32386
39049	6	35780
36071	1	17018
34864	7	4602
18987	6	2438
36443	1	28122
22553	7	24447
4238	6	1370
10980	6	1128
37923	1	8183
194	6	12060
26236	1	15217
38918	6	10541
11802	0	6153
20143	10	8601
4586	2	35559
6660	6	14897
22855	1	27438
34526	6	26327
24932	1	31746
40243	1	5808
13338	1	8246
12938	1	11068
6136	10	23376
250	7	20293
37462	1	1306
37512	6	34856
12936	7	38517
26120	1	4326
6344	3	29323
382	1	5264
15725	1	15103
16001	2	11214
28648	6	28720
19655	6	20767
26091	1	9858
26756	1	3825
12488	1	35104
4896	1	24853
37105	1	4783
8397	1	3469
6344	3	21267
5413	10	23225
21672	1	23762
9713	6	18518
33016	1	37364
38188	1	2259
7532	7	27946
5238	6	10519
17978	1	17247
33822	7	7545
26959	2	18762
5579	1	30975
18681	5	3071
4295	6	26009
27937	1	3512
2841	1	39824
26597	1	6264
31961	1	23671
36241	6	16750
6000	7	34042
32096	7	37123
27230	6	32599
10452	1	39064
38427	6	32065
23249	1	2841
846	6	33200
7513	6	30225
38925	0	36510
28166	2	17645
15131	1	19266
30549	10	34532
24707	6	5639
24053	1	1395
13270	2	34157
15930	1	15824
18016	6	6143
5252	6	11789
13019	6	1142
14353	10	12524
28039	1	31836
2587	6	36153
27492	1	34403
21905	8	22533
13013	6	21765
11333	1	35491
29251	10	14972
307	7	634
5941	6	3722
20731	6	348
31238	1	34911
15451	0	24058
15853	6	37004
31514	6	7498
30401	2	11214
405	6	40093
23016	6	23458
11351	6	36294
35482	1	8043
6102	6	27395
12632	7	11286
19524	1	39286
34054	1	15261
13340	1	17100
32653	1	34604
33754	7	8012
12910	6	12379
38602	6	26285
2586	1	2424
36113	1	34657
37373	6	32099
26481	6	20821
9949	1	26353
8031	1	25611
16302	6	33634
27960	1	14924
26175	6	24962
21760	1	30939
14022	6	8924
28496	1	5467
4669	6	22277
23049	4	5634
24694	1	4646
7065	1	15814
31361	6	33516
39941	7	11650
18858	1	24227
23228	1	8246
7948	1	30545
5649	1	33819
23026	6	3417
36830	6	17954
32774	6	9548
33227	6	10837
5706	1	8782
12927	1	8629
10311	6	10236
28253	5	25592
30762	6	3401
36835	5	12111
2867	7	28064
6903	6	10829
24426	6	29922
2476	1	25561
6797	7	23757
7336	6	25775
26740	7	34290
23552	1	14903
1092	6	3271
10369	1	37417
513	7	13362
1563	6	18100
39806	6	39716
22045	7	33921
32096	7	31485
31926	5	25556
14310	6	6698
38868	1	35574
3885	7	25713
1458	1	24096
12878	1	13472
15330	7	3004
13880	5	32261
23156	6	10053
15025	1	28297
38474	6	4318
40521	1	29385
2932	6	25009
17363	1	2101
20711	1	34960
22318	6	28806
10916	1	34657
13250	5	2378
37581	6	32991
38510	1	36935
22483	6	39428
9553	1	25125
6071	10	12614
34224	2	11214
13748	5	5413
21386	7	345
2475	1	10022
24734	6	19570
10299	6	6832
30797	6	2032
21953	1	1407
32665	6	35780
21379	1	30692
29461	6	16663
18020	1	36983
7219	6	28253
2062	1	37629
5047	1	4127
37520	1	32710
7307	6	16084
19026	1	3438
7987	6	10299
20379	1	14532
34864	7	29856
33987	6	17249
11757	1	32339
4572	6	10409
12791	6	16957
17699	6	23843
8497	2	38004
35526	7	16108
29415	6	5527
8953	1	25522
21396	6	34128
5884	6	33442
17500	6	19500
4519	6	39251
4694	1	38384
20798	7	515
19670	1	14994
